,Married,Age group,Education,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue
1830,1.0,0.0,2.0,1911.0,1350.0,1.0,5.0,0.0,1000.0,330.0,0.0,0.0
1831,1.0,0.0,2.0,60.0,1.0,0.0,6.0,0.0,60.0,1.0,1.0,27.0
1832,1.0,0.0,2.0,9019.0,986.0,0.0,0.0,0.0,8175.0,476.0,1.0,4.0
1833,1.0,0.0,2.0,14722.0,2600.0,0.0,0.0,6.0,13817.0,848.0,1.0,5.0
1834,1.0,0.0,2.0,1101.0,138.0,0.0,0.0,0.0,961.0,70.0,1.0,3.0
1835,1.0,0.0,2.0,9113.0,3438.0,1.0,2.0,0.0,8520.0,524.0,0.0,0.0
1836,1.0,0.0,2.0,13694.0,1744.0,0.0,0.0,6.0,12990.0,630.0,0.0,0.0
1837,1.0,0.0,2.0,1412.0,174.0,0.0,0.0,0.0,1233.0,67.0,2.0,6.0
1838,1.0,0.0,2.0,2035.0,240.0,0.0,0.0,3.0,1862.0,80.0,1.0,11.0
1839,1.0,0.0,2.0,1508.0,152.0,0.0,0.0,0.0,1350.0,67.0,1.0,12.0
1840,1.0,0.0,2.0,7569.0,902.0,0.0,0.0,4.0,7349.0,400.0,0.0,0.0
1841,1.0,0.0,2.0,416.0,144.0,1.0,6.0,0.0,315.0,52.0,2.0,5.0
1842,1.0,0.0,2.0,2284.0,1827.0,2.0,4.0,0.0,1024.0,462.0,0.0,0.0
1843,1.0,0.0,2.0,1929.0,221.0,0.0,0.0,1.0,1750.0,100.0,0.0,0.0
1844,1.0,0.0,2.0,2082.0,332.0,0.0,1.0,0.0,1877.0,147.0,0.0,0.0
1845,1.0,0.0,2.0,1743.0,264.0,0.0,0.0,3.0,1568.0,72.0,2.0,6.0
1846,1.0,0.0,2.0,2048.0,239.0,0.0,0.0,4.0,1931.0,107.0,1.0,3.0
1847,1.0,0.0,2.0,8875.0,1275.0,1.0,4.0,1.0,8767.0,358.0,0.0,0.0
1848,1.0,0.0,2.0,1592.0,298.0,0.0,0.0,5.0,1396.0,131.0,0.0,0.0
1849,1.0,0.0,2.0,2128.0,252.0,0.0,0.0,4.0,1960.0,92.0,1.0,9.0
1850,1.0,0.0,2.0,2117.0,260.0,0.0,2.0,0.0,1946.0,144.0,0.0,0.0
1851,1.0,0.0,2.0,1888.0,1480.0,2.0,4.0,0.0,545.0,362.0,1.0,2.0
1852,1.0,0.0,2.0,2721.0,2531.0,3.0,4.0,0.0,963.0,577.0,0.0,0.0
1853,1.0,0.0,2.0,228.0,301.0,2.0,6.0,0.0,58.0,67.0,2.0,4.0
1854,1.0,0.0,2.0,1570.0,505.0,0.0,3.0,0.0,1178.0,127.0,1.0,4.0
1855,1.0,0.0,2.0,135.0,209.0,5.0,6.0,0.0,23.0,23.0,1.0,1.0
1856,1.0,0.0,2.0,1923.0,132.0,0.0,3.0,2.0,1838.0,102.0,0.0,0.0
1857,1.0,0.0,2.0,1570.0,141.0,0.0,5.0,0.0,1474.0,79.0,0.0,0.0
1858,1.0,0.0,2.0,2078.0,1479.0,2.0,2.0,3.0,967.0,495.0,1.0,3.0
1859,1.0,0.0,2.0,1823.0,217.0,0.0,4.0,0.0,1690.0,137.0,0.0,0.0
1860,1.0,0.0,2.0,6512.0,548.0,0.0,0.0,0.0,6277.0,319.0,0.0,0.0
1861,1.0,0.0,2.0,1307.0,227.0,0.0,0.0,5.0,1182.0,98.0,1.0,3.0
1862,1.0,0.0,2.0,2142.0,1597.0,1.0,4.0,0.0,1271.0,257.0,0.0,0.0
1863,1.0,0.0,2.0,2523.0,1960.0,1.0,2.0,0.0,1127.0,243.0,0.0,0.0
1864,1.0,0.0,2.0,2846.0,1951.0,1.0,1.0,2.0,2254.0,565.0,0.0,0.0
1865,1.0,0.0,2.0,2312.0,1991.0,3.0,5.0,0.0,774.0,492.0,0.0,0.0
1866,1.0,0.0,2.0,2472.0,1441.0,2.0,3.0,2.0,1727.0,242.0,0.0,0.0
1867,1.0,0.0,2.0,2549.0,378.0,0.0,0.0,2.0,2345.0,173.0,1.0,3.0
1868,1.0,0.0,2.0,2972.0,2444.0,1.0,1.0,4.0,1868.0,1075.0,0.0,0.0
1869,1.0,0.0,2.0,764.0,1027.0,5.0,6.0,0.0,176.0,179.0,0.0,0.0
1870,1.0,0.0,2.0,3755.0,204.0,0.0,0.0,6.0,3606.0,71.0,1.0,29.0
1871,1.0,0.0,2.0,2114.0,1785.0,2.0,5.0,0.0,807.0,452.0,0.0,0.0
1872,1.0,0.0,2.0,8287.0,592.0,0.0,0.0,6.0,7941.0,271.0,1.0,3.0
1873,1.0,0.0,2.0,1430.0,689.0,0.0,1.0,0.0,950.0,386.0,1.0,3.0
1874,1.0,0.0,2.0,2510.0,2591.0,3.0,1.0,0.0,899.0,1510.0,0.0,0.0
1875,1.0,0.0,2.0,1127.0,80.0,0.0,0.0,0.0,998.0,56.0,1.0,26.0
1876,1.0,0.0,2.0,2085.0,308.0,0.0,0.0,1.0,1690.0,140.0,1.0,4.0
1877,1.0,0.0,2.0,512.0,595.0,4.0,6.0,0.0,117.0,115.0,1.0,2.0
1878,1.0,0.0,2.0,6287.0,783.0,0.0,0.0,1.0,5668.0,318.0,0.0,0.0
1879,1.0,0.0,2.0,2710.0,1807.0,1.0,3.0,0.0,1516.0,345.0,0.0,0.0
1880,1.0,0.0,2.0,1822.0,572.0,0.0,1.0,3.0,1626.0,158.0,0.0,0.0
1881,1.0,0.0,2.0,1557.0,864.0,1.0,1.0,4.0,1049.0,396.0,1.0,4.0
1882,1.0,0.0,2.0,8454.0,882.0,0.0,0.0,3.0,8117.0,270.0,1.0,4.0
1883,1.0,0.0,2.0,11677.0,1259.0,0.0,0.0,0.0,11350.0,449.0,0.0,0.0
1884,1.0,0.0,2.0,5934.0,388.0,0.0,0.0,6.0,5747.0,243.0,0.0,0.0
1885,1.0,0.0,2.0,1282.0,143.0,0.0,2.0,0.0,1200.0,76.0,1.0,4.0
1886,1.0,0.0,2.0,3909.0,422.0,0.0,0.0,0.0,3606.0,225.0,1.0,3.0
1887,1.0,0.0,2.0,1978.0,211.0,0.0,0.0,3.0,1892.0,100.0,0.0,0.0
1888,1.0,0.0,2.0,1450.0,397.0,0.0,1.0,5.0,1214.0,211.0,0.0,0.0
1889,1.0,0.0,2.0,1700.0,909.0,0.0,3.0,0.0,1193.0,87.0,2.0,6.0
1890,1.0,0.0,2.0,4470.0,435.0,0.0,0.0,6.0,4211.0,176.0,1.0,3.0
1891,1.0,0.0,2.0,11503.0,1762.0,0.0,0.0,3.0,11186.0,614.0,0.0,0.0
1892,1.0,0.0,2.0,1591.0,255.0,0.0,0.0,5.0,1375.0,141.0,1.0,11.0
1893,1.0,0.0,2.0,1471.0,606.0,0.0,5.0,0.0,1035.0,165.0,1.0,3.0
1894,1.0,0.0,2.0,25565.0,39322.0,3.0,2.0,1.0,1975.0,10467.0,0.0,0.0
1895,1.0,0.0,2.0,1406.0,137.0,0.0,0.0,6.0,1262.0,74.0,1.0,7.0
1896,1.0,0.0,2.0,5736.0,515.0,0.0,0.0,6.0,5364.0,204.0,1.0,11.0
1897,1.0,0.0,2.0,2084.0,188.0,0.0,0.0,2.0,2003.0,124.0,0.0,0.0
1898,1.0,0.0,2.0,378.0,71.0,0.0,6.0,0.0,308.0,41.0,1.0,5.0
1899,1.0,0.0,2.0,2003.0,640.0,0.0,2.0,3.0,1596.0,185.0,0.0,0.0
1900,1.0,0.0,3.0,3548.0,288.0,0.0,0.0,0.0,3353.0,186.0,0.0,0.0
1901,1.0,0.0,3.0,462.0,534.0,3.0,6.0,0.0,180.0,189.0,0.0,0.0
1902,1.0,0.0,3.0,1193.0,121.0,0.0,0.0,6.0,1109.0,61.0,1.0,3.0
1903,1.0,0.0,3.0,525.0,94.0,0.0,6.0,0.0,456.0,60.0,0.0,0.0
1904,1.0,0.0,3.0,6186.0,681.0,0.0,0.0,2.0,5911.0,392.0,0.0,0.0
1905,1.0,0.0,3.0,355.0,365.0,2.0,6.0,0.0,112.0,89.0,1.0,2.0
1906,1.0,0.0,3.0,2685.0,2160.0,2.0,3.0,0.0,1127.0,520.0,0.0,0.0
1907,1.0,0.0,3.0,1331.0,146.0,0.0,0.0,0.0,1168.0,89.0,1.0,7.0
1908,1.0,0.0,3.0,2134.0,246.0,0.0,0.0,3.0,2007.0,99.0,1.0,3.0
1909,1.0,0.0,3.0,2246.0,191.0,0.0,0.0,4.0,2145.0,123.0,0.0,0.0
1910,1.0,0.0,3.0,2716.0,2201.0,1.0,1.0,0.0,1532.0,1007.0,0.0,0.0
1911,1.0,0.0,3.0,177.0,36.0,0.0,6.0,0.0,145.0,19.0,1.0,1.0
1912,1.0,0.0,3.0,1671.0,149.0,0.0,0.0,6.0,1574.0,89.0,0.0,0.0
1913,1.0,0.0,3.0,2020.0,231.0,0.0,3.0,0.0,1911.0,149.0,0.0,0.0
1914,1.0,0.0,3.0,385.0,341.0,1.0,6.0,0.0,239.0,110.0,0.0,0.0
1915,1.0,0.0,3.0,1531.0,137.0,0.0,0.0,6.0,1415.0,62.0,1.0,13.0
1916,1.0,0.0,3.0,1816.0,1722.0,2.0,4.0,0.0,318.0,756.0,2.0,5.0
1917,1.0,0.0,3.0,2152.0,203.0,0.0,4.0,2.0,2049.0,143.0,0.0,0.0
1918,1.0,0.0,3.0,417.0,435.0,2.0,6.0,0.0,208.0,160.0,0.0,0.0
1919,1.0,0.0,3.0,188.0,171.0,1.0,6.0,0.0,80.0,47.0,1.0,2.0
1920,1.0,0.0,3.0,351.0,79.0,0.0,6.0,0.0,292.0,23.0,1.0,12.0
1921,1.0,0.0,3.0,1692.0,1554.0,1.0,2.0,0.0,612.0,299.0,1.0,3.0
1922,1.0,0.0,3.0,497.0,677.0,4.0,6.0,0.0,148.0,205.0,0.0,0.0
1923,1.0,0.0,3.0,9402.0,1517.0,0.0,3.0,3.0,9196.0,368.0,0.0,0.0
1924,1.0,0.0,3.0,2232.0,271.0,0.0,0.0,6.0,2025.0,109.0,2.0,6.0
1925,1.0,0.0,3.0,1899.0,224.0,0.0,0.0,2.0,1710.0,84.0,2.0,6.0
1926,1.0,0.0,3.0,1915.0,269.0,0.0,3.0,3.0,1725.0,116.0,1.0,4.0
1927,1.0,0.0,3.0,5777.0,751.0,0.0,0.0,3.0,5534.0,352.0,0.0,0.0
1928,1.0,0.0,3.0,1317.0,129.0,0.0,0.0,0.0,1193.0,82.0,0.0,0.0
1929,1.0,0.0,3.0,475.0,503.0,3.0,6.0,0.0,85.0,130.0,1.0,2.0
1930,1.0,0.0,3.0,1911.0,1350.0,1.0,5.0,0.0,1000.0,330.0,0.0,0.0
1931,1.0,0.0,3.0,60.0,1.0,0.0,6.0,0.0,60.0,1.0,1.0,27.0
1932,1.0,0.0,3.0,9019.0,986.0,0.0,0.0,0.0,8175.0,476.0,1.0,4.0
1933,1.0,0.0,3.0,14722.0,2600.0,0.0,0.0,6.0,13817.0,848.0,1.0,5.0
1934,1.0,0.0,3.0,1101.0,138.0,0.0,0.0,0.0,961.0,70.0,1.0,3.0
1935,1.0,0.0,3.0,9113.0,3438.0,1.0,2.0,0.0,8520.0,524.0,0.0,0.0
1936,1.0,0.0,3.0,13694.0,1744.0,0.0,0.0,6.0,12990.0,630.0,0.0,0.0
1937,1.0,0.0,3.0,1412.0,174.0,0.0,0.0,0.0,1233.0,67.0,2.0,6.0
1938,1.0,0.0,3.0,2035.0,240.0,0.0,0.0,3.0,1862.0,80.0,1.0,11.0
1939,1.0,0.0,3.0,1508.0,152.0,0.0,0.0,0.0,1350.0,67.0,1.0,12.0
1940,1.0,0.0,3.0,7569.0,902.0,0.0,0.0,4.0,7349.0,400.0,0.0,0.0
1941,1.0,0.0,3.0,416.0,144.0,1.0,6.0,0.0,315.0,52.0,2.0,5.0
1942,1.0,0.0,3.0,2284.0,1827.0,2.0,4.0,0.0,1024.0,462.0,0.0,0.0
1943,1.0,0.0,3.0,1929.0,221.0,0.0,0.0,1.0,1750.0,100.0,0.0,0.0
1944,1.0,0.0,3.0,2082.0,332.0,0.0,1.0,0.0,1877.0,147.0,0.0,0.0
1945,1.0,0.0,3.0,1743.0,264.0,0.0,0.0,3.0,1568.0,72.0,2.0,6.0
1946,1.0,0.0,3.0,2048.0,239.0,0.0,0.0,4.0,1931.0,107.0,1.0,3.0
1947,1.0,0.0,3.0,8875.0,1275.0,1.0,4.0,1.0,8767.0,358.0,0.0,0.0
1948,1.0,0.0,3.0,1592.0,298.0,0.0,0.0,5.0,1396.0,131.0,0.0,0.0
1949,1.0,0.0,3.0,2128.0,252.0,0.0,0.0,4.0,1960.0,92.0,1.0,9.0
1950,1.0,0.0,3.0,2117.0,260.0,0.0,2.0,0.0,1946.0,144.0,0.0,0.0
1951,1.0,0.0,3.0,1888.0,1480.0,2.0,4.0,0.0,545.0,362.0,1.0,2.0
1952,1.0,0.0,3.0,2721.0,2531.0,3.0,4.0,0.0,963.0,577.0,0.0,0.0
1953,1.0,0.0,3.0,228.0,301.0,2.0,6.0,0.0,58.0,67.0,2.0,4.0
1954,1.0,0.0,3.0,1570.0,505.0,0.0,3.0,0.0,1178.0,127.0,1.0,4.0
1955,1.0,0.0,3.0,135.0,209.0,5.0,6.0,0.0,23.0,23.0,1.0,1.0
1956,1.0,0.0,3.0,1923.0,132.0,0.0,3.0,2.0,1838.0,102.0,0.0,0.0
1957,1.0,0.0,3.0,1570.0,141.0,0.0,5.0,0.0,1474.0,79.0,0.0,0.0
1958,1.0,0.0,3.0,2078.0,1479.0,2.0,2.0,3.0,967.0,495.0,1.0,3.0
1959,1.0,0.0,3.0,1823.0,217.0,0.0,4.0,0.0,1690.0,137.0,0.0,0.0
1960,1.0,0.0,3.0,6512.0,548.0,0.0,0.0,0.0,6277.0,319.0,0.0,0.0
1961,1.0,0.0,3.0,1307.0,227.0,0.0,0.0,5.0,1182.0,98.0,1.0,3.0
1962,1.0,0.0,3.0,2142.0,1597.0,1.0,4.0,0.0,1271.0,257.0,0.0,0.0
1963,1.0,0.0,3.0,2523.0,1960.0,1.0,2.0,0.0,1127.0,243.0,0.0,0.0
1964,1.0,0.0,3.0,2846.0,1951.0,1.0,1.0,2.0,2254.0,565.0,0.0,0.0
1965,1.0,0.0,3.0,2312.0,1991.0,3.0,5.0,0.0,774.0,492.0,0.0,0.0
1966,1.0,0.0,3.0,2472.0,1441.0,2.0,3.0,2.0,1727.0,242.0,0.0,0.0
1967,1.0,0.0,3.0,2549.0,378.0,0.0,0.0,2.0,2345.0,173.0,1.0,3.0
1968,1.0,0.0,3.0,2972.0,2444.0,1.0,1.0,4.0,1868.0,1075.0,0.0,0.0
1969,1.0,0.0,3.0,764.0,1027.0,5.0,6.0,0.0,176.0,179.0,0.0,0.0
1970,1.0,0.0,3.0,3755.0,204.0,0.0,0.0,6.0,3606.0,71.0,1.0,29.0
1971,1.0,0.0,3.0,2114.0,1785.0,2.0,5.0,0.0,807.0,452.0,0.0,0.0
1972,1.0,0.0,3.0,8287.0,592.0,0.0,0.0,6.0,7941.0,271.0,1.0,3.0
1973,1.0,0.0,3.0,1430.0,689.0,0.0,1.0,0.0,950.0,386.0,1.0,3.0
1974,1.0,0.0,3.0,2510.0,2591.0,3.0,1.0,0.0,899.0,1510.0,0.0,0.0
1975,1.0,0.0,3.0,1127.0,80.0,0.0,0.0,0.0,998.0,56.0,1.0,26.0
1976,1.0,0.0,3.0,2085.0,308.0,0.0,0.0,1.0,1690.0,140.0,1.0,4.0
1977,1.0,0.0,3.0,512.0,595.0,4.0,6.0,0.0,117.0,115.0,1.0,2.0
1978,1.0,0.0,3.0,6287.0,783.0,0.0,0.0,1.0,5668.0,318.0,0.0,0.0
1979,1.0,0.0,3.0,2710.0,1807.0,1.0,3.0,0.0,1516.0,345.0,0.0,0.0
1980,1.0,0.0,3.0,1822.0,572.0,0.0,1.0,3.0,1626.0,158.0,0.0,0.0
1981,1.0,0.0,3.0,1557.0,864.0,1.0,1.0,4.0,1049.0,396.0,1.0,4.0
1982,1.0,0.0,3.0,8454.0,882.0,0.0,0.0,3.0,8117.0,270.0,1.0,4.0
1983,1.0,0.0,3.0,11677.0,1259.0,0.0,0.0,0.0,11350.0,449.0,0.0,0.0
1984,1.0,0.0,3.0,5934.0,388.0,0.0,0.0,6.0,5747.0,243.0,0.0,0.0
1985,1.0,0.0,3.0,1282.0,143.0,0.0,2.0,0.0,1200.0,76.0,1.0,4.0
1986,1.0,0.0,3.0,3909.0,422.0,0.0,0.0,0.0,3606.0,225.0,1.0,3.0
1987,1.0,0.0,3.0,1978.0,211.0,0.0,0.0,3.0,1892.0,100.0,0.0,0.0
1988,1.0,0.0,3.0,1450.0,397.0,0.0,1.0,5.0,1214.0,211.0,0.0,0.0
1989,1.0,0.0,3.0,1700.0,909.0,0.0,3.0,0.0,1193.0,87.0,2.0,6.0
1990,1.0,0.0,3.0,4470.0,435.0,0.0,0.0,6.0,4211.0,176.0,1.0,3.0
1991,1.0,0.0,3.0,11503.0,1762.0,0.0,0.0,3.0,11186.0,614.0,0.0,0.0
1992,1.0,0.0,3.0,1591.0,255.0,0.0,0.0,5.0,1375.0,141.0,1.0,11.0
1993,1.0,0.0,3.0,1471.0,606.0,0.0,5.0,0.0,1035.0,165.0,1.0,3.0
1994,1.0,0.0,3.0,25565.0,39322.0,3.0,2.0,1.0,1975.0,10467.0,0.0,0.0
1995,1.0,0.0,3.0,1406.0,137.0,0.0,0.0,6.0,1262.0,74.0,1.0,7.0
1996,1.0,0.0,3.0,5736.0,515.0,0.0,0.0,6.0,5364.0,204.0,1.0,11.0
1997,1.0,0.0,3.0,2084.0,188.0,0.0,0.0,2.0,2003.0,124.0,0.0,0.0
1998,1.0,0.0,3.0,378.0,71.0,0.0,6.0,0.0,308.0,41.0,1.0,5.0
1999,1.0,0.0,3.0,2003.0,640.0,0.0,2.0,3.0,1596.0,185.0,0.0,0.0
2000,1.0,1.0,0.0,3548.0,288.0,0.0,0.0,0.0,3353.0,186.0,0.0,0.0
2001,1.0,1.0,0.0,462.0,534.0,3.0,6.0,0.0,180.0,189.0,0.0,0.0
2002,1.0,1.0,0.0,1193.0,121.0,0.0,0.0,6.0,1109.0,61.0,1.0,3.0
2003,1.0,1.0,0.0,525.0,94.0,0.0,6.0,0.0,456.0,60.0,0.0,0.0
2004,1.0,1.0,0.0,6186.0,681.0,0.0,0.0,2.0,5911.0,392.0,0.0,0.0
2005,1.0,1.0,0.0,355.0,365.0,2.0,6.0,0.0,112.0,89.0,1.0,2.0
2006,1.0,1.0,0.0,2685.0,2160.0,2.0,3.0,0.0,1127.0,520.0,0.0,0.0
2007,1.0,1.0,0.0,1331.0,146.0,0.0,0.0,0.0,1168.0,89.0,1.0,7.0
2008,1.0,1.0,0.0,2134.0,246.0,0.0,0.0,3.0,2007.0,99.0,1.0,3.0
2009,1.0,1.0,0.0,2246.0,191.0,0.0,0.0,4.0,2145.0,123.0,0.0,0.0
2010,1.0,1.0,0.0,2716.0,2201.0,1.0,1.0,0.0,1532.0,1007.0,0.0,0.0
2011,1.0,1.0,0.0,177.0,36.0,0.0,6.0,0.0,145.0,19.0,1.0,1.0
2012,1.0,1.0,0.0,1671.0,149.0,0.0,0.0,6.0,1574.0,89.0,0.0,0.0
2013,1.0,1.0,0.0,2020.0,231.0,0.0,3.0,0.0,1911.0,149.0,0.0,0.0
2014,1.0,1.0,0.0,385.0,341.0,1.0,6.0,0.0,239.0,110.0,0.0,0.0
2015,1.0,1.0,0.0,1531.0,137.0,0.0,0.0,6.0,1415.0,62.0,1.0,13.0
2016,1.0,1.0,0.0,1816.0,1722.0,2.0,4.0,0.0,318.0,756.0,2.0,5.0
2017,1.0,1.0,0.0,2152.0,203.0,0.0,4.0,2.0,2049.0,143.0,0.0,0.0
2018,1.0,1.0,0.0,417.0,435.0,2.0,6.0,0.0,208.0,160.0,0.0,0.0
2019,1.0,1.0,0.0,188.0,171.0,1.0,6.0,0.0,80.0,47.0,1.0,2.0
2020,1.0,1.0,0.0,351.0,79.0,0.0,6.0,0.0,292.0,23.0,1.0,12.0
2021,1.0,1.0,0.0,1692.0,1554.0,1.0,2.0,0.0,612.0,299.0,1.0,3.0
2022,1.0,1.0,0.0,497.0,677.0,4.0,6.0,0.0,148.0,205.0,0.0,0.0
2023,1.0,1.0,0.0,9402.0,1517.0,0.0,3.0,3.0,9196.0,368.0,0.0,0.0
2024,1.0,1.0,0.0,2232.0,271.0,0.0,0.0,6.0,2025.0,109.0,2.0,6.0
2025,1.0,1.0,0.0,1899.0,224.0,0.0,0.0,2.0,1710.0,84.0,2.0,6.0
2026,1.0,1.0,0.0,1915.0,269.0,0.0,3.0,3.0,1725.0,116.0,1.0,4.0
2027,1.0,1.0,0.0,5777.0,751.0,0.0,0.0,3.0,5534.0,352.0,0.0,0.0
2028,1.0,1.0,0.0,1317.0,129.0,0.0,0.0,0.0,1193.0,82.0,0.0,0.0
2029,1.0,1.0,0.0,475.0,503.0,3.0,6.0,0.0,85.0,130.0,1.0,2.0
2030,1.0,1.0,0.0,1911.0,1350.0,1.0,5.0,0.0,1000.0,330.0,0.0,0.0
2031,1.0,1.0,0.0,60.0,1.0,0.0,6.0,0.0,60.0,1.0,1.0,27.0
2032,1.0,1.0,0.0,9019.0,986.0,0.0,0.0,0.0,8175.0,476.0,1.0,4.0
2033,1.0,1.0,0.0,14722.0,2600.0,0.0,0.0,6.0,13817.0,848.0,1.0,5.0
2034,1.0,1.0,0.0,1101.0,138.0,0.0,0.0,0.0,961.0,70.0,1.0,3.0
2035,1.0,1.0,0.0,9113.0,3438.0,1.0,2.0,0.0,8520.0,524.0,0.0,0.0
2036,1.0,1.0,0.0,13694.0,1744.0,0.0,0.0,6.0,12990.0,630.0,0.0,0.0
2037,1.0,1.0,0.0,1412.0,174.0,0.0,0.0,0.0,1233.0,67.0,2.0,6.0
2038,1.0,1.0,0.0,2035.0,240.0,0.0,0.0,3.0,1862.0,80.0,1.0,11.0
2039,1.0,1.0,0.0,1508.0,152.0,0.0,0.0,0.0,1350.0,67.0,1.0,12.0
2040,1.0,1.0,0.0,7569.0,902.0,0.0,0.0,4.0,7349.0,400.0,0.0,0.0
2041,1.0,1.0,0.0,416.0,144.0,1.0,6.0,0.0,315.0,52.0,2.0,5.0
2042,1.0,1.0,0.0,2284.0,1827.0,2.0,4.0,0.0,1024.0,462.0,0.0,0.0
2043,1.0,1.0,0.0,1929.0,221.0,0.0,0.0,1.0,1750.0,100.0,0.0,0.0
2044,1.0,1.0,0.0,2082.0,332.0,0.0,1.0,0.0,1877.0,147.0,0.0,0.0
2045,1.0,1.0,0.0,1743.0,264.0,0.0,0.0,3.0,1568.0,72.0,2.0,6.0
2046,1.0,1.0,0.0,2048.0,239.0,0.0,0.0,4.0,1931.0,107.0,1.0,3.0
2047,1.0,1.0,0.0,8875.0,1275.0,1.0,4.0,1.0,8767.0,358.0,0.0,0.0
2048,1.0,1.0,0.0,1592.0,298.0,0.0,0.0,5.0,1396.0,131.0,0.0,0.0
2049,1.0,1.0,0.0,2128.0,252.0,0.0,0.0,4.0,1960.0,92.0,1.0,9.0
2050,1.0,1.0,0.0,2117.0,260.0,0.0,2.0,0.0,1946.0,144.0,0.0,0.0
2051,1.0,1.0,0.0,1888.0,1480.0,2.0,4.0,0.0,545.0,362.0,1.0,2.0
2052,1.0,1.0,0.0,2721.0,2531.0,3.0,4.0,0.0,963.0,577.0,0.0,0.0
2053,1.0,1.0,0.0,228.0,301.0,2.0,6.0,0.0,58.0,67.0,2.0,4.0
2054,1.0,1.0,0.0,1570.0,505.0,0.0,3.0,0.0,1178.0,127.0,1.0,4.0
2055,1.0,1.0,0.0,135.0,209.0,5.0,6.0,0.0,23.0,23.0,1.0,1.0
2056,1.0,1.0,0.0,1923.0,132.0,0.0,3.0,2.0,1838.0,102.0,0.0,0.0
2057,1.0,1.0,0.0,1570.0,141.0,0.0,5.0,0.0,1474.0,79.0,0.0,0.0
2058,1.0,1.0,0.0,2078.0,1479.0,2.0,2.0,3.0,967.0,495.0,1.0,3.0
2059,1.0,1.0,0.0,1823.0,217.0,0.0,4.0,0.0,1690.0,137.0,0.0,0.0
2060,1.0,1.0,0.0,6512.0,548.0,0.0,0.0,0.0,6277.0,319.0,0.0,0.0
2061,1.0,1.0,0.0,1307.0,227.0,0.0,0.0,5.0,1182.0,98.0,1.0,3.0
2062,1.0,1.0,0.0,2142.0,1597.0,1.0,4.0,0.0,1271.0,257.0,0.0,0.0
2063,1.0,1.0,0.0,2523.0,1960.0,1.0,2.0,0.0,1127.0,243.0,0.0,0.0
2064,1.0,1.0,0.0,2846.0,1951.0,1.0,1.0,2.0,2254.0,565.0,0.0,0.0
2065,1.0,1.0,0.0,2312.0,1991.0,3.0,5.0,0.0,774.0,492.0,0.0,0.0
2066,1.0,1.0,0.0,2472.0,1441.0,2.0,3.0,2.0,1727.0,242.0,0.0,0.0
2067,1.0,1.0,0.0,2549.0,378.0,0.0,0.0,2.0,2345.0,173.0,1.0,3.0
2068,1.0,1.0,0.0,2972.0,2444.0,1.0,1.0,4.0,1868.0,1075.0,0.0,0.0
2069,1.0,1.0,0.0,764.0,1027.0,5.0,6.0,0.0,176.0,179.0,0.0,0.0
2070,1.0,1.0,0.0,3755.0,204.0,0.0,0.0,6.0,3606.0,71.0,1.0,29.0
2071,1.0,1.0,0.0,2114.0,1785.0,2.0,5.0,0.0,807.0,452.0,0.0,0.0
2072,1.0,1.0,0.0,8287.0,592.0,0.0,0.0,6.0,7941.0,271.0,1.0,3.0
2073,1.0,1.0,0.0,1430.0,689.0,0.0,1.0,0.0,950.0,386.0,1.0,3.0
2074,1.0,1.0,0.0,2510.0,2591.0,3.0,1.0,0.0,899.0,1510.0,0.0,0.0
2075,1.0,1.0,0.0,1127.0,80.0,0.0,0.0,0.0,998.0,56.0,1.0,26.0
2076,1.0,1.0,0.0,2085.0,308.0,0.0,0.0,1.0,1690.0,140.0,1.0,4.0
2077,1.0,1.0,0.0,512.0,595.0,4.0,6.0,0.0,117.0,115.0,1.0,2.0
2078,1.0,1.0,0.0,6287.0,783.0,0.0,0.0,1.0,5668.0,318.0,0.0,0.0
2079,1.0,1.0,0.0,2710.0,1807.0,1.0,3.0,0.0,1516.0,345.0,0.0,0.0
2080,1.0,1.0,0.0,1822.0,572.0,0.0,1.0,3.0,1626.0,158.0,0.0,0.0
2081,1.0,1.0,0.0,1557.0,864.0,1.0,1.0,4.0,1049.0,396.0,1.0,4.0
2082,1.0,1.0,0.0,8454.0,882.0,0.0,0.0,3.0,8117.0,270.0,1.0,4.0
2083,1.0,1.0,0.0,11677.0,1259.0,0.0,0.0,0.0,11350.0,449.0,0.0,0.0
2084,1.0,1.0,0.0,5934.0,388.0,0.0,0.0,6.0,5747.0,243.0,0.0,0.0
2085,1.0,1.0,0.0,1282.0,143.0,0.0,2.0,0.0,1200.0,76.0,1.0,4.0
2086,1.0,1.0,0.0,3909.0,422.0,0.0,0.0,0.0,3606.0,225.0,1.0,3.0
2087,1.0,1.0,0.0,1978.0,211.0,0.0,0.0,3.0,1892.0,100.0,0.0,0.0
2088,1.0,1.0,0.0,1450.0,397.0,0.0,1.0,5.0,1214.0,211.0,0.0,0.0
2089,1.0,1.0,0.0,1700.0,909.0,0.0,3.0,0.0,1193.0,87.0,2.0,6.0
2090,1.0,1.0,0.0,4470.0,435.0,0.0,0.0,6.0,4211.0,176.0,1.0,3.0
